Timestamp,True_Lat,True_Lon,True_Alt,INS_Lat,INS_Lon,INS_Alt,GNSS_Lat,GNSS_Lon,GNSS_Alt,Weighted_Lat,Weighted_Lon,Weighted_Alt,PosBased_Lat,PosBased_Lon,PosBased_Alt,INS_Error,GNSS_Error,Weighted_Error,PosBased_Error,INS_Weight,GNSS_Weight,Route_Deviation,Distance_to_WP,Current_WP,Speed_KMH,GNSS_Available,HDOP,Satellites,Accel_X,Accel_Y,Accel_Z,AngVel_X,AngVel_Y,AngVel_Z,Is_Running
2025-01-14 08:07:38,55.75997192,37.62517270,246.54,55.75583446,37.61779178,246.69,55.75995450,37.62513975,246.41,55.75999044,37.62517270,246.69,55.75997556,37.62517270,246.69,1.620,2.835,2.067,0.432,0.636,0.364,13.81,245.57,2,54.06,1,2.897,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:39,55.76006432,37.62534330,247.17,55.75583459,37.61779230,247.15,55.76004525,37.62530707,247.05,55.76008371,37.62534330,247.15,55.76006803,37.62534330,247.15,1.654,3.109,2.159,0.414,0.653,0.347,13.29,230.74,2,54.04,1,3.234,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:40,55.76015671,37.62551390,247.68,55.75583473,37.61779285,247.57,55.76013793,37.62547931,247.58,55.76017616,37.62551390,247.57,55.76016050,37.62551390,247.57,1.691,3.012,2.169,0.437,0.640,0.360,12.69,215.90,2,54.03,1,1.661,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:41,55.76024909,37.62568452,248.09,55.75583486,37.61779339,248.15,55.76022941,37.62564841,248.01,55.76026912,37.62568452,248.15,55.76025297,37.62568452,248.15,1.726,3.149,2.231,0.435,0.646,0.354,12.03,201.07,2,54.02,1,1.031,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:42,55.76034146,37.62585515,248.44,55.75583500,37.61779396,248.64,55.76032099,37.62581689,248.37,55.76036205,37.62585515,248.64,55.76034540,37.62585515,248.64,1.753,3.308,2.300,0.482,0.654,0.346,11.30,186.23,2,54.01,1,2.239,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:43,55.76043383,37.62602579,248.72,55.75583514,37.61779452,249.07,55.76041438,37.62598781,248.66,55.76045439,37.62602579,249.07,55.76043782,37.62602579,249.07,1.776,3.217,2.316,0.566,0.644,0.356,10.54,171.40,2,54.01,1,3.121,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:44,55.76052619,37.62619646,248.95,55.75583529,37.61779507,249.58,55.76050469,37.62615647,248.90,55.76054751,37.62619646,249.58,55.76053024,37.62619646,249.58,1.805,3.464,2.457,0.778,0.657,0.343,9.73,156.57,2,54.01,1,1.790,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:45,55.76061854,37.62636714,249.14,55.75583542,37.61779557,249.51,55.76059631,37.62632617,249.10,55.76064027,37.62636714,249.51,55.76062265,37.62636714,249.51,1.831,3.565,2.448,0.589,0.661,0.339,8.88,141.73,2,54.00,1,3.679,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:46,55.76071087,37.62653783,249.29,55.75583557,37.61779614,249.61,55.76068919,37.62649798,249.26,55.76073276,37.62653783,249.61,55.76071509,37.62653783,249.61,1.877,3.472,2.457,0.565,0.649,0.351,8.01,126.90,2,54.00,1,3.785,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:47,55.76080320,37.62670855,249.42,55.75583574,37.61779667,249.18,55.76078094,37.62666700,249.39,55.76082564,37.62670855,249.18,55.76080750,37.62670855,249.18,1.914,3.593,2.509,0.534,0.652,0.348,7.12,112.07,2,54.00,1,1.455,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
